I would like seven exercises to do while recovering from injuries,"1. Swimming & Pool Workouts
Week 4 - 3 low carb days with 1200 calories, 3 moderate carbs days with 1600 calories, 1 high carb day of 1900 calories.
Week 5 - 3 low carb days with 1500 calories, 3 moderate carbs days with 1500 calories, 1 high carb day of 1900 calories.
Week 6 - 3 low carb days with 1400 calories, 3 moderate carbs days with 1500 calories, 1 high carb day of 1900 calories.
Week 7 - 3 low carb days with 1300 calories, 3 moderate carbs days with 1500 calories, 1 high carb day of 1900 calories.
Week 8 - 3 low carb days with 1200 calories, 3 moderate carbs days with 1500 calories, 1 high carb day of 1900 calories.
Week 9 - 3 low carb days with 1500 calories, 3 moderate carbs days with 1400 calories, 1 high carb day of 1900 calories.
Week 10 - 3 low carb days with 1400 calories, 3 moderate carbs days with 1400 calories, 1 high carb day of 1900 calories.
Week 11 - 3 low carb days with 1300 calories, 3 moderate carbs days with 1400 calories, 1 high carb day of 1900 calories.
Week 12 - 3 low carb days with 1200 calories, 3 moderate carbs days with 1400 calories, 1 high carb day of 1900 calories.
For women, protein intake should be a minimum of 100 grams per day. If you are in good shape and have a fair amount of muscle mass, then eat 120 grams of protein per day. If you eat a little more protein the drop your daily fat intake to make up for the calories.

Fat intake should be approximately 20-30% of your daily calories. Once you have determined your daily calories from proteins and fats, fill in your eating plan with carbohydrates.

Also, you are allowed up to 10% of your daily calories from dirty foods/junk foods. You do not have to eat any junk if you prefer. This option exists as a convenience, should you be battling a craving, or attending a social gathering where you would prefer to have a small snack."
I'm an intermediate level athlete. I'd like a 12 week program to help me build muscle in the gym.,"Power Hypertrophy Upper Lower (PHUL) Workout

The PHUL workout is based around the basic principles of strength and size.  This 4 day program will allow you to maximize results on both fronts in an easy adaptable routine built off the following principles:

Frequency. Studies have shown muscle protein synthesis (MPS) to be elevated for up to 48 hours after training. That would make it ideal for you to hit each muscle more frequently than a typical once per week split. The PHUL program is designed to hit each muscle group twice within a week.

Compounds. The PHUL program focuses on the big compound movements for optimal progression. While isolation movements are included in this program as well, the main goal is to increase performance on the main lifts, as well as pack on pounds of muscle.

Power. This program uses 2 of it's 4 working days to focus on pure strength training. The key to getting stronger and bigger is to utilize progressive overload and time under tension. These 2 days will see that you'll be able to use more weight on your hypertrophy days.

Hypertrophy. In addition to 2 power days, your other 2 days on the PHUL program will focus on hypertrophy (bodybuilding) style training. This way, not only will you be seeing strength increases but you'll be building size as well.

Recommended: Need help building muscle? Take our Free Muscle Building Course

PHUL Notes:
Sets and Reps - When first beginning this program it is suggested to start with a lower amount of total volume until you become accustomed to the workload.
Failure - Failure is a tool that should not be abused. All sets should be completed with at least 1 rep ""left in the tank."" Meaning you should struggle to complete your heavier sets, but not to the point where you're unable to get your goal reps.
Exercise Selection - Main compounds should remain unchanged, however substitutions can be made for like exercises if desired.
Abdominals - Ab work can be done at the end of training or on off days.

PHUL Workout Schedule:
Day 1: Upper Power
Day 2: Lower Power
Day 3: Off
Day 4: Upper Hypertrophy
Day 5: Lower Hypertrophy
Day 6: Off
Day 7: Off
Day 1 - Upper Power
Exercise	Sets	Reps
Barbell Bench Press	3-4	3-5
Incline Dumbbell Bench Press	3-4	6-10
Bent Over Row	3-4	3-5
Lat Pull Down	3-4	6-10
Overhead Press	2-3	5-8
Barbell Curl	2-3	6-10
Skullcrusher	2-3	6-10
Day 2 - Lower Power
Exercise	Sets	Reps
Squat	3-4	3-5
Deadlift	3-4	3-5
Leg Press	3-5	10-15
Leg Curl	3-4	6-10
Calf Exercise	4	6-10
Day 4 - Upper Hypertrophy
Exercise	Sets	Reps
Incline Barbell Bench Press	3-4	8-12
Flat Bench Dumbbell Flye	3-4	8-12
Seated Cable Row	3-4	8-12
One Arm Dumbbell Row	3-4	8-12
Dumbbell Lateral Raise	3-4	8-12
Seated Incline Dumbbell Curl	3-4	8-12
Cable Tricep Extension	3-4	8-12
Day 5 - Lower Hypertrophy
Exercise	Sets	Reps
Front Squat	3-4	8-12
Barbell Lunge	3-4	8-12
Leg Extension	3-4	10-15
Leg Curl	3-4	10-15
Seated Calf Raise	3-4	8-12
Calf Press	3-4	8-12"
I'd like a 7 day muscle building workout plan designed for women beginners. I have a gym membership,"Women should lift weights. The benefits are too good not to!

No, you won’t get too bulky or too big – you just don’t have enough testosterone to get that way.

Resistance training is the only way to effectively reshape your physique by building some shapely muscle and burning some unwanted body fat at the same time.

New to this type of training or in need of something new? Below is a 7-day workout plan made just for women.

It’s actually not too far from what guys do in the gym – with lighter weights of course. It’s also a beginner’s guide taking you from basic bodyweight exercises to more traditional training so you will always be progressing and avoid being bored.

It’s time to get a little stronger, leaner and into the shape of your life!

Day 1	Warm-Up	Working Set	Rest (Secs)
Push-Up	1x10	3x15	30
Inverted Row	1x10	3x10	30
Prisoner Squat	1x10	3x15	30
Reverse Lunge (per leg)	-	3x10	30
Single-Leg Calf Raise (per leg)	-	3x10	Alternate
Floor Crunch	-	3x15	30
Day 2	Warm-Up	Working Set	Rest (Secs)
Lying Leg Raise	-	3x20	-
20 minutes of steady-state cardio of choice (jogging, bike, elliptical, etc.)
Day 3	Warm-Up	Working Set	Rest (Secs)
Push-Up	1x10	3x20	30
Inverted Row	1x10	3x15	30
Prisoner Squat	1x10	3x20	30
Reverse Lunge (per leg)	-	3x15	30
Single-Leg Calf Raise (per leg)	-	3x15	Alternate
Floor Crunch	-	3x20	30
Day 4	Warm-Up	Working Set	Rest (Secs)
Lying Leg Raise	-	3x20	-
20 minutes of steady-state cardio of choice (jogging, bike, elliptical, etc.)
Day 5	Warm-Up	Working Set	Rest (Secs)
Push-Up	1x10	3x25	30
Inverted Row	1x10	4x15	30
Prisoner Squat	1x10	3x25	30
Reverse Lunge (per leg)	-	4x15	30
Single-Leg Calf Raise (per leg)	-	4x15	Alternate
Floor Crunch	-	4x20	30
Day 6	Warm-Up	Working Set	Rest (Secs)
Lying Leg Raise	-	3x20	-
20 minutes of steady-state cardio of choice (jogging, bike, elliptical, etc.)
Day 7	Warm-Up	Working Set	Rest (Secs)
Rest day or active rest – any recreational activity of your choice."
I'm stuck at home and I'd like a full body muslce building workout I can do without access to a gym. I have dumbells at home so I can use them,"Stuck at home and only have dumbbells? Maybe you're in a rut and what to try something different?

The dumbbell only home or gym full body workout focuses on the use of heavy compound lifts, and allows you to maximize muscle gains with minimal equipment. This workout can be run for an extended period of time. As long as you are experiencing strength and muscle gains, stick with this routine! Here are some key elements to maximizing progress:

Progression. Never waste a set. Always push for more reps on every set using good form. When you can hit the top level of the recommended rep range on your first set of an exercise, add weight! This means that if an exercise calls for 3 sets of 6 to 12 reps, and on your first set you can perform 12 reps, add more weight the next time you perform this exercise.
Failure. Do NOT train to failure. Train to the point where you believe you might fail if you attempt another rep.
Food. You MUST eat more then it takes to maintain your bodyweight to pack on muscle mass. If you do not do this, you may add strength, but it will be very difficult to add muscle.
A note for women: Women can perform this workout. Recommend rep range is 10 to 15 for most sets.

You will be working out 3 days per week - Monday, Wednesday and Friday. Do not add additional exercises into this workout. Cardio can be performed first thing in the morning, or post-resistance training.

Recommended: Need help building muscle? Take our Free Muscle Building Course

Monday - Full Body
Exercise	Sets	Reps
Dumbbell Squat	3	6-12
Dumbbell Bench Press	3	6-12
One Arm Dumbbell Row	3	6-12
Standing Dumbbell Curl	3	6-12
Two Arm Seated Dumbbell Extension	3	6-12
Sit Up	3	10-25
Wednesday - Full Body
Exercise	Sets	Reps
Dumbbell Step Up	3	6-12
Dumbbell Stiff Leg Deadlift	3	6-12
Seated Dumbbell Press	3	6-12
Standing One Leg Dumbbell Calf Raise	3	10-20
Dumbbell Shrug	3	10-15
Dumbbell Side Bends	3	10-15
Friday - Full Body
Exercise	Sets	Reps
Dumbbell Lunge	3	6-12
Dumbbell Floor Press	3	6-12
Wide Grip Pull Up	3	6-12
Standing Hammer Curl	3	6-12
Lying Dumbbell Extension	3	6-12
Lying Floor Leg Raise	3	10-25"
I'd like a three day glute building workout designed for owmen to get bigger butts!,"Full-Body Workout 1
The first two movements for this session are the barbell hip thrust and the hyperextension. These are two very effective movements if they are done properly.

Barbell Hip Thrust – Make sure the barbell is in a position that you’re comfortable with. If you need a towel or mat around the bar, don’t be afraid to use it. The more comfortable you can be, the more beneficial the exercise is. When you lift the barbell up, make sure the glutes contract hard. Hold that position before slowly lowering the weight back down.

Hyperextension - This is considered by many to be a lower back exercise. If you stop when your upper body is at a 45-degree angle, then it will isolate the lower back. Raise your upper body up, and then contract the glutes so the upper body comes up even more. Your torso should be close to vertical before you lower yourself back down. If you don’t have a hyperextension bench, a preacher bench or adjustable bench would work as well.

The rest of the workout includes one core movement as well as movements for the rest of the body.

Exercise	Sets	Reps	Rest
Barbell Hip Thrust	3	8-12	60-90 sec
Hyperextension	3	8-12	60-90 sec
Dumbbell Squat	3	12	60 sec
Lying Leg Raise	3	12	60 sec
Pull Up	3	12	60 sec
Bent-Over Barbell Row	3	12	60 sec
Lateral Raise	3	12	60 sec
Overhead Triceps Extension	3	12	60 sec
Push Up	3	12	60 sec
Full-Body Workout 2
This one will begin with two different glute exercises. The first one is going to help you get stronger while the other will maximize the mind-muscle connection.

Good Morning – This will benefit the glutes as well as the hamstrings and lower back. Don’t go super-heavy on it. There has never been a good morning competition, so more isn’t necessarily better. If you can’t handle the weight for the minimum reps, lighten the load. Wear a belt if you feel it will help protect your lower back.

Glute Kickback – This is the bodyweight version of the exercise. If you have ankle weights, add them to increase resistance. If not, hold the contraction at the top for one second during the first set, two during the second set, and three for the last. 

The next two movements in this program will also train the glutes in a secondary role. The rest of the workout is below.

Exercise	Sets	Reps	Rest
Good Morning	3	8-12	60-90 sec
Glute Kick Back	3	8-12	60-90 sec
Stiff Leg Deadlift	3	8-12	60-90 sec
Goblet Squat	3	12	60 sec
Crunches	3	12	60 sec
Incline Dumbbell Press	3	12	60 sec
Dumbbell Flys	3	12	60 sec
Dumbbell Tricep Kickbacks	3	12	60 sec
Pullover	3	12	60 sec
Seated Dumbbell Curl	3	12	60 sec
Full-Body Workout 3
The final full-body workout of the week will begin with a contraction challenge followed by an athletic version of a classic exercise. 

Bodyweight Glute Bridge - Much like planks for abs, holding a bridge will help improve stability in the glutes. If you need to start with your bodyweight alone, that is fine. If you can add a dumbbell or barbell to make the challenge more interesting, go for it.

Curtsy Lunge – If you haven’t done these before, they may appear silly. Don’t knock them until you try them. They are challenging and will be even more so after the glutes had been pre-exhausted by the bridges. Don’t attempt to set the back foot further than you’re capable. Do the best you can, and challenge yourself as you progress. Think about contracting the glutes when you bring the leg up. Concentrate hard so the hip flexors don’t dominate the set.

The next two exercises are lower-body focused. With the glutes being challenged in the first two movements, the quads and hamstrings will likely be able to work harder on their own.

Exercise	Sets	Reps	Rest
Bodyweight Glute Bridge	3	15-30 sec	60-90 sec
Curtsy Lunge	3	12	60-90 sec
Jump Squat	3	12	60 sec
Walking Lunge	3	12, each leg	60 sec
Side Crunch	3	12	60 sec
Seated Dumbbell Press	3	12	60 sec
Rear Lateral Raise	3	12	60 sec
Lying Tricep Extension	3	12	60 sec
Flat Dumbbell Fly	3	12	60 sec
T-Bar Row (or Two-Arm DB Row)	3	12	60 sec
Accessory Workout 1
Exercise	Sets	Reps	Rest
Bodyweight Glute Bridge	5	20	30 sec
Bodyweight Hip Thrust	5-10	100 total reps	As needed*
*Perform as many reps as you can. Upon failure, rest briefly before continuing where you left off. Continue until you perform 100 total reps.

Accessory Workout 2
Exercise	Sets	Reps	Rest
Curtsy Lunge	3	15	none
Banded Good Morning*	3	15	30 sec
*If you don't have access to a band, you can use your bodyweight, a dumbbell, or a barbell."
I'd like a full body focused warm up,"Full-Body Focused Warm-Up
Beginners and even intermediate fitness enthusiasts can benefit from utilizing a full-body workout program. Instead of taking a top-down approach, beginning with the feet and working your way up the body will help you make the most out of the time you spend preparing.

That’s why after your brief walk, you will start working on your feet. They are what connect you to the ground, so make sure they feel good first. Then work your way up the lower body. Execute each rep or segment with control and precision. Flying through this won’t help you.

The rest periods shouldn’t be spent resting alone. Use that time to help you transition from one movement to the next. Challenge yourself to decrease the rest time between exercises. For example, if you need 45 seconds to rest during your first go-round, try to decrease that time to 40 seconds next time.

Exercise	Sets	Reps/Time	Rest
Fast-Paced Walk	1	3 min	30-45 sec
Plantar Fascia w/ Lacrosse Ball	1	15 sec, each foot	30-45 sec
Donkey Calf Raise	1	15	30-45 sec
Dumbbell Goblet Squat	1	15	30-45 sec
Bodyweight Walking Lunge	1	10, each leg	30-45 sec
Side Plank	1	30 sec, each side	30-45 sec
Plyometric Push Up	1	15	30-45 sec
Rack Lat Stretch	1	30 sec	30-45 sec"
Please can I have a warm up routine for my lower body,"This is a program that could be used for some intermediate and advanced lifters that want to focus on specific portions of the body. Tag this one with any leg day program and your results will speak for themselves.

This one gets more specific to the lower body. One example is the IT Band Foam Roller exercise. If you don’t have a Foam Roller, use something like a tennis ball or med ball until you can get a roller. There are also single-leg movements and holds included. Concentrate so you can feel the stretch and contraction of the targeted area. 

Finally, there are movements for the core and shoulders. This is because they could be involved in a secondary role. Think about the squat. Your core needs to be able to stay tight and stabilize the body while you’re squatting. The shoulders are what the barbell will be on, so they should be prepared as well. 

Exercise	Sets	Reps/Time	Rest
Fast-Paced Walk	1	3 min	30-45 sec
Bodyweight Standing Calf Raise	1	15	30-45 sec
IT Band Foam Roller	1	30 sec, each side	30-45 sec
Bodyweight Single-Leg Deadlift	1	15, each side	30-45 sec
Prisoner Squat	1	15	30-45 sec
Prisoner Squat (Hold at the Bottom)	1	30 sec	30-45 sec
Superman	1	30 sec	30-45 sec
Plank	1	30 sec	30-45 sec
Band Pull-Apart	1	15	30-45 sec"
Upper Body Focused Warm-Up,"if you follow a bro-split, or you train the entire upper body in one session, this is a good one that could be used for any workout. There aren’t any static holds included, but those eccentric pull-ups will be great for targeting the lats, upper back, and even the biceps. Sit-ups will challenge the core, and the jump squats will help increase the body temperature and prepare the legs for stabilizing the body during some upper body exercises. 

Exercise	Sets	Reps/Time	Rest
Fast-Paced Walk	1	3 min	30-45 sec
Push Up	1	15	30-45 sec
Bench Dips	1	15	30-45 sec
Arm Circles (Clockwise)	1	15	none
Arm Circles (Counter Clockwise)	1	15	30-45 sec
Eccentric Only Pull Up	1	5	30-45 sec
Seated Zottman Curl	1	15	30-45 sec
90/90 Hip Crossover	1	15, each side	30-45 sec
Sit Up	1	15	30-45 sec
Jump Squat	1	15	30-45 sec"
An 8 Week Mass Building Hypertrophy Workout,"Now let’s talk about the training. This is a four-day routine. You will perform each workout once a week. The optimal way to do this would be by following this split:

Monday – Chest and Side Delts
Tuesday – Upper Back and Rear Delts
Wednesday – Off
Thursday – Arms and Abs
Friday – Legs
Saturday and Sunday – Off
That would be the best split, but let’s face facts. There are a lot of you that have jobs that don’t allow this to happen, so here’s what you need to know. Do these workouts at times that best suit you. The only rule I suggest you follow is that you don’t train for more than three days in a row before taking a day off. Two would be best, but if you must train a third consecutive day, go for it. I don’t suggest you do this normally. The recovery is vital for you to grow. Training four days in a row without the extra rest may affect the results you see from this. 

Workout 1: Chest and Side Delts
Exercise	Sets	Reps	Rest
Incline Barbell Bench Press	3	12, 10, 12*	90 sec
Flat Dumbbell Bench Press	3	12, 10, 15+	90 sec
Cable Crossover	3	12, 12, 12^	90 sec
Seated Lateral Raise	3	12, 12, 12	90 sec
Single Arm Cable Lateral Raise	3	12, 12, 12	90 sec
* Rest-Pause Set

+ Drop Set

^ 3-5 Second Negatives

Workout 2: Upper Back and Rear Delts
Exercise	Sets	Reps	Rest
Bent-Over Barbell Row	3	12, 10, 12*	90 sec
Dumbbell Pullover	3	12, 10, 15+	90 sec
Wide Grip Lat Pulldown	3	12, 12, 12^	90 sec
Dumbbell Rear Delt Fly	3	12, 12, 12	90 sec
Cable Face Pull	3	12, 12, 12	90 sec
Dumbbell Shrug	3	12, 12, 12	90 sec
* Rest-Pause Set

+ Drop Set

^ 3-5 Second Negatives

Workout 3: Arms and Abs
Exercise	Sets	Reps	Rest
Close Grip Bench Press	3	12, 10, 12*	90 sec
Weighted Dip	3	12, 10, 12+	90 sec
Rope Tricep Extension	3	12, 12, 12^	90 sec
Lying Leg Raise	3	12, 12, 12	90 sec
Cable Crunch	3	12, 12, 12	90 sec
Barbell Curl	3	12, 12, 12*	90 sec
Hammer Curl	3	12, 10, 12+	90 sec
Cable Curl	3	12, 12, 12^	90 sec
* Rest-Pause Set

+ Drop Set

^ 3-5 Second Negatives

Workout 4: Legs
Exercise	Sets	Reps	Rest
Deadlift	3	12, 10, 12*	90 sec
Lying Leg Curl	3	12, 10, 12+	90 sec
Walking Lunge	3	12, 12, 12	90 sec
Front Squat	3	12, 10, 12*	90 sec
Leg Extension	3	12, 12, 12+	90 sec
Dumbbell Side Lunge	3	12, 12, 12	90 sec
Seated Calf Raise	3	12, 12, 12^	90 sec
Calf Press	3	12, 12, 12^	90 sec
* Rest-Pause Set

+ Drop Set

^ 3-5 Second Negatives"
I'm a female beginner exerciser. I'd like a flatter stomach. I'd like an abdominal workout designed for women,"Workout Description
It's time to get that flat stomach! Combine this 8 week abs workout plan with the included dieting and cardio advice, and you will help your body build and firm your abdominals while stripping away excess stomach fat.

Workout Frequency
Perform this abs workout 2-3x a week after your resistance training sessions. It can also be performed on off training days, or with your cardio workouts.

Cardio
Perform 3-4 cardio workouts per week for 20 to 30 minutes per session. Choose whichever form of cardio you prefer, from walking to sprinting to swimming to biking. The important thing to remember is that cardio should be enjoyable. If you dread performing cardio, you are more likely to miss sessions. It doesn't really matter what you are doing because you are burning calories. A flat stomach is made in the kitchen, and your diet is doing most of the work.

You may perform cardio first thing in the morning, on off days, or after your resistance training sessions.

Maximizing Your Diet Plan
Simply eating less food isn't good enough. To look fit and healthy you also need to make sure you are eating the right types of food, and not undereating. Many women undereat protein and healthy fats, and tend to end up skinny but still flabby after a period of dieting.

Here are some tips that can help you maximize your diet plan, so you can look your best:

Calories
If you're looking to lose fat, start by eating around 1800 calories per day. Your goal is to lose about 1.5 to 2 pounds of fat per week. If you lose weight more quickly than this, you also tend to lose muscle mass. The result is a skinny, but flabby body. So don't lose weight too quickly!

If you're not losing weight at this calorie level, drop your calorie intake down to 1650 for a period of no less than 2 weeks and reassess your progress.

Protein
Make sure you're eating at least 100 grams of protein per day. Protein helps you retain, repair and build muscle tissue. Many women underestimate how much protein that take in per day, so it's good to monitor this vital macronutrient.

If you have a hard time reaching a minimum of 100 grams of protein per day, consider supplementing with a protein supplement such as IsoFuel.

Helpful Dieting Tips
There is more to a healthy diet than just calories and protein. Follow these tips to maximize your eating plan:

Healthy Fats - Make sure at least 20% of your calories come from healthy fats. Healthy fats are essential for proper hormone function, brain function, fat loss and much more.
Carbohydrates - Try to avoid the white poisons - white sugar and white flour. Instead, choose nutritious carbohydrate sources such as oatmeal, rice, quinoa, fruits and veggies.
Flat Stomach Ab Workout for Women
Weeks 1-4
Exercise	Sets	Reps
Cable Crunch	2-3	15-25
Plank	2-3	30-60 Seconds
Hanging Knee Raise	2-3	10-20
Dumbbell Side Bends	2-3	10-20
Weeks 5-8
Exercise	Sets	Reps
Twisting Bench Crunch (Reps are per side)	3-4	20-30
Plank With Feet On Bench	3-4	60 Seconds
Weighted Sit Up (with dumbbell on chest)	3-4	20-30
Wood Chop (Reps are per side)	3-4	10-20"
I'd like a Calisthenics And Bodyweight Workout designed for women looking to increase their endurance.,"Workout Notes
Bodyweight squats - Using no extra weight, feet should be slightly wider then hip width with feet pointed at a slight angle.  Push butt to the rear as if sitting in a chair,  keep chest and face up to maintain correct position. Try to squat low enough so thighs are parallel to the floor.
Leg lifts - Lie on floor and lift both straight legs or modify w/bent knees.
Knee extensions - Seated on floor, lean back on hands, draw knees toward chest, then extend to straight leg.  Keep legs off the floor!  Modify if needed by working one leg at a time.
Hands up push up - Starting position is chest on floor, place hands in push up position lift yourself up to a push up, return to starting position and lift hands off floor for each rep)
Burpees - From standing position place hands on floor, kick both legs out behind you, drop chest to floor, push up and jump feet back in, stand and jump off floor and clap hands, this is one rep.  If you need to modify you can walk legs back one at a time, keep chest off floor and skip the jump at the end.
Countdown to Fitness
Calisthenics And Bodyweight Workout
Exercise	Sets: 	Reps: 
Jumping Jacks	Sets 1	Reps: 100
Crunches	Sets 1	Reps: 90
Bodyweight Squats	Sets 1	Reps: 80
Leg Lifts	Sets 1	Reps: 70
Jumping Jacks	Sets1	Reps: 60
Crunches	Sets: 1	Reps: 50
Bodyweight Squats	Sets: 1	Reps: 40
Knee Extensions	Sets: 1	Reps: 30
Hands Up Push Ups	Sets: 1	Reps: 20
Burpees	Sets: 1	Reps: 10"
"I'd like advice on how to cooling down/ warming down, after training","The After Training Cool Down
